GCF_000680395.1	NZ_KK357775.1	41	261504	374724	280	372028	372059
GCF_000680395.1	NZ_KK357775.1	41	261504	374724	281	372029	372060
GCF_000680395.1	NZ_KK357777.1	45	103068	197578	312	117159	117190
GCF_000680395.1	NZ_KK357777.1	45	103068	197578	312	117238	117269
GCF_000680395.1	NZ_KK357777.1	45	103068	197578	312	117317	117348
GCF_000680395.1	NZ_KK357777.1	45	103068	197578	313	117166	117197
GCF_000680395.1	NZ_KK357777.1	45	103068	197578	313	117245	117276
GCF_000680395.1	NZ_KK357777.1	45	103068	197578	313	117324	117355
GCF_000680395.1	NZ_KK357777.1	45	103068	197578	317	117158	117189
GCF_000680395.1	NZ_KK357777.1	45	103068	197578	317	117237	117268
GCF_000680395.1	NZ_KK357777.1	45	103068	197578	317	117316	117347
GCF_000680395.1	NZ_KK357777.1	45	103068	197578	318	117157	117188
GCF_000680395.1	NZ_KK357777.1	45	103068	197578	318	117236	117267
GCF_000680395.1	NZ_KK357777.1	45	103068	197578	318	117315	117346
GCF_000680395.1	NZ_KK357777.1	45	103068	197578	325	117161	117192
GCF_000680395.1	NZ_KK357777.1	45	103068	197578	325	117240	117271
GCF_000680395.1	NZ_KK357777.1	45	103068	197578	325	117319	117350
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	1	224342	224373
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	3	212200	212231
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	3	212236	212267
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	3	212272	212303
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	4	224333	224364
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	5	224335	224366
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	6	224334	224365
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	7	212180	212211
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	8	212177	212208
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	9	224330	224361
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	10	224339	224370
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	13	224275	224306
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	16	217549	217580
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	16	218524	218555
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	16	223593	223624
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	17	224268	224299
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	18	215680	215711
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	18	228872	228903
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	19	215672	215703
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	19	228864	228895
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	20	215682	215713
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	20	228874	228905
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	21	215685	215716
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	21	228877	228908
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	22	217635	217666
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	23	215610	215641
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	23	215688	215719
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	23	228802	228833
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	23	228880	228911
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	24	217631	217662
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	25	217634	217665
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	26	217633	217664
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	27	217636	217667
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	28	217632	217663
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	29	215609	215640
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	29	215687	215718
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	29	228801	228832
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	29	228879	228910
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	30	215676	215707
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	30	228868	228899
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	31	215686	215717
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	31	228878	228909
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	36	217550	217581
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	36	218525	218556
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	36	223594	223625
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	53	217597	217628
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	56	217590	217621
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	64	224042	224073
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	65	224036	224067
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	66	224040	224071
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	67	224037	224068
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	68	224226	224257
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	69	224039	224070
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	70	224035	224066
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	71	224030	224061
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	98	215487	215518
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	98	228679	228710
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	106	217471	217502
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	106	218074	218105
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	107	217466	217497
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	107	218069	218100
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	109	217475	217506
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	109	218078	218109
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	111	217468	217499
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	111	218071	218102
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	112	217465	217496
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	112	218068	218099
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	115	217470	217501
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	115	218073	218104
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	119	217469	217500
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	119	218072	218103
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	120	217599	217630
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	121	215468	215499
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	121	228660	228691
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	122	215469	215500
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	122	228661	228692
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	124	215470	215501
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	124	228662	228693
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	150	218805	218836
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	151	217487	217518
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	151	218090	218121
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	153	217484	217515
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	153	218087	218118
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	154	217495	217526
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	154	218098	218129
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	154	218743	218774
GCF_000680395.1	NZ_KK357778.1	47	90061	115043	157	110503	110534
GCF_000680395.1	NZ_KK357778.1	47	90061	115043	157	110763	110794
GCF_000680395.1	NZ_KK357778.1	47	90061	115043	172	110500	110531
GCF_000680395.1	NZ_KK357778.1	47	90061	115043	172	110760	110791
GCF_000680395.1	NZ_KK357778.1	47	90061	115043	173	110502	110533
GCF_000680395.1	NZ_KK357778.1	47	90061	115043	173	110762	110793
GCF_000680395.1	NZ_KK357778.1	47	90061	115043	177	110501	110532
GCF_000680395.1	NZ_KK357778.1	47	90061	115043	177	110761	110792
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	247	217206	217237
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	294	218806	218837
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	295	218810	218841
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	296	218166	218197
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	296	218811	218842
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	303	215664	215695
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	303	228856	228887
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	304	215663	215694
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	304	228855	228886
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	305	215660	215691
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	305	228852	228883
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	329	212170	212201
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	330	212169	212200
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	331	212172	212203
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	343	215467	215498
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	343	228659	228690
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	345	215466	215497
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	345	228658	228689
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	352	215465	215496
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	352	228657	228688
GCF_000680395.1	NZ_KK357778.1	47	90061	115043	354	110508	110539
GCF_000680395.1	NZ_KK357778.1	47	90061	115043	354	110768	110799
GCF_000680395.1	NZ_KK357778.1	47	90061	115043	355	110507	110538
GCF_000680395.1	NZ_KK357778.1	47	90061	115043	355	110767	110798
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	391	224189	224220
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	394	216970	217001
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	398	216968	216999
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	403	224191	224222
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	405	216964	216995
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	410	224188	224219
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	411	224180	224211
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	412	224187	224218
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	413	224183	224214
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	414	224182	224213
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	415	224181	224212
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	416	224184	224215
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	417	224186	224217
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	418	224185	224216
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	431	217602	217633
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	432	217615	217646
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	433	217610	217641
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	434	217616	217647
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	435	217619	217650
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	436	217613	217644
GCF_000680395.1	NZ_KK357778.1	48	166284	203211	455	170097	170128
GCF_000680395.1	NZ_KK357778.1	48	166284	203211	456	170103	170134
GCF_000680395.1	NZ_KK357778.1	48	166284	203211	457	170102	170133
GCF_000680395.1	NZ_KK357778.1	48	166284	203211	458	170108	170139
GCF_000680395.1	NZ_KK357778.1	48	166284	203211	461	170106	170137
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	475	217624	217655
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	476	217625	217656
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	477	217627	217658
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	478	217629	217660
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	479	217630	217661
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	480	224326	224357
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	481	224308	224339
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	482	224318	224349
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	483	224309	224340
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	484	224324	224355
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	485	224317	224348
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	486	224319	224350
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	487	224323	224354
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	488	224313	224344
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	489	224310	224341
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	490	224320	224351
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	491	224314	224345
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	513	212166	212197
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	526	224043	224074
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	529	215613	215644
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	529	215691	215722
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	529	228805	228836
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	529	228883	228914
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	530	215611	215642
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	530	215689	215720
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	530	228803	228834
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	530	228881	228912
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	531	215612	215643
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	531	215690	215721
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	531	228804	228835
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	531	228882	228913
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	532	215614	215645
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	532	215692	215723
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	532	228806	228837
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	532	228884	228915
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	537	215646	215677
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	538	215657	215688
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	538	228849	228880
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	539	215656	215687
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	539	228848	228879
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	540	215654	215685
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	540	228846	228877
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	543	215618	215649
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	543	215696	215727
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	543	228810	228841
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	543	228888	228919
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	544	215617	215648
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	544	215695	215726
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	544	228809	228840
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	544	228887	228918
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	545	215621	215652
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	545	228813	228844
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	546	215616	215647
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	546	215694	215725
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	546	228808	228839
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	546	228886	228917
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	548	215615	215646
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	548	215693	215724
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	548	228807	228838
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	548	228885	228916
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	549	217637	217668
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	567	224300	224331
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	629	216836	216867
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	632	216834	216865
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	633	216833	216864
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	693	224148	224179
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	700	228102	228133
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	733	224179	224210
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	736	224161	224192
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	737	224177	224208
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	738	224178	224209
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	739	224176	224207
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	748	217649	217680
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	749	217864	217895
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	750	217866	217897
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	751	217865	217896
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	752	217648	217679
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	761	215750	215781
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	762	217846	217877
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	763	217641	217672
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	764	217640	217671
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	765	217642	217673
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	766	217639	217670
GCF_000680395.1	NZ_KK357778.1	48	166284	203211	776	170167	170198
GCF_000680395.1	NZ_KK357778.1	48	166284	203211	777	170160	170191
GCF_000680395.1	NZ_KK357778.1	48	166284	203211	783	170150	170181
GCF_000680395.1	NZ_KK357778.1	48	166284	203211	784	170165	170196
GCF_000680395.1	NZ_KK357778.1	48	166284	203211	786	170163	170194
GCF_000680395.1	NZ_KK357778.1	48	166284	203211	787	170161	170192
GCF_000680395.1	NZ_KK357778.1	48	166284	203211	789	170162	170193
GCF_000680395.1	NZ_KK357778.1	48	166284	203211	793	170153	170184
GCF_000680395.1	NZ_KK357778.1	48	166284	203211	798	170154	170185
GCF_000680395.1	NZ_KK357778.1	48	166284	203211	799	170152	170183
GCF_000680395.1	NZ_KK357778.1	48	166284	203211	801	170156	170187
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	813	217913	217944
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	822	217700	217731
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	823	217694	217725
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	824	217696	217727
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	825	217992	218023
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	826	217692	217723
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	827	217681	217712
GCF_000680395.1	NZ_KK357778.1	48	166284	203211	840	170144	170175
GCF_000680395.1	NZ_KK357778.1	48	166284	203211	841	170140	170171
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	842	216130	216161
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	843	224242	224273
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	844	224243	224274
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	845	224251	224282
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	846	224250	224281
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	847	224249	224280
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	848	224252	224283
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	849	224258	224289
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	850	224255	224286
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	851	224247	224278
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	852	224253	224284
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	853	224248	224279
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	854	224257	224288
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	855	224256	224287
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	856	224254	224285
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	864	217703	217734
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	869	215838	215869
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	871	215845	215876
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	875	215843	215874
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	876	215834	215865
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	877	215842	215873
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	878	215833	215864
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	879	215847	215878
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	880	215840	215871
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	881	215846	215877
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	882	215837	215868
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	883	215835	215866
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	889	217779	217810
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	892	217987	218018
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	894	215968	215999
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	896	215973	216004
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	897	215977	216008
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	900	215784	215815
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	901	215781	215812
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	902	215787	215818
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	903	215782	215813
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	904	215786	215817
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	905	215783	215814
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	906	215788	215819
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	916	217713	217744
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	925	217662	217693
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	926	217675	217706
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	927	217666	217697
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	945	215792	215823
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	946	215796	215827
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	947	215793	215824
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	948	215795	215826
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	949	215794	215825
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	950	215790	215821
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	951	215791	215822
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	952	215789	215820
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	953	215780	215811
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	954	215767	215798
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	955	215768	215799
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	956	215766	215797
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	957	215774	215805
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	958	215765	215796
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	959	215771	215802
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	960	215769	215800
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	961	215776	215807
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	968	217728	217759
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	972	217717	217748
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	973	217729	217760
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	1008	215801	215832
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	1009	215799	215830
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	1010	215802	215833
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	1011	215811	215842
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	1012	215798	215829
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	1013	215804	215835
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	1014	215815	215846
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	1015	215803	215834
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	1016	215800	215831
GCF_000680395.1	NZ_KK357778.1	49	205097	228939	1017	215797	215828
