GCF_000656475.1	NZ_KK323211.1	46	23573	31296
GCF_000656475.1	NZ_KK323216.1	47	1579	17541
GCF_000656475.1	NZ_KK323217.1	48	0	6080
GCF_000656475.1	NZ_KK323241.1	49	0	3938
GCF_000656475.1	NZ_KK323242.1	50	0	3917
GCF_000658875.1	NZ_KK327698.1	1	54966	68868
GCF_000658875.1	NZ_KK327698.1	2	131349	175558
GCF_000658875.1	NZ_KK327698.1	3	246441	268419
GCF_000658875.1	NZ_KK327698.1	4	280094	325294
GCF_000658875.1	NZ_KK327698.1	5	451005	464557
GCF_000658875.1	NZ_KK327698.1	6	520331	532359
GCF_000658875.1	NZ_KK327698.1	7	552977	563775
GCF_000658875.1	NZ_KK327698.1	8	612480	626596
GCF_000658875.1	NZ_KK327698.1	9	675577	697212
GCF_000658875.1	NZ_KK327698.1	10	925934	936881
GCF_000658875.1	NZ_KK327698.1	11	955057	1036921
GCF_000658875.1	NZ_KK327698.1	12	1172776	1184578
GCF_000658875.1	NZ_KK327698.1	13	1188059	1229241
GCF_000658875.1	NZ_KK327698.1	14	1261079	1274444
GCF_000658875.1	NZ_KK327698.1	15	1334335	1409315
GCF_000658875.1	NZ_KK327698.1	16	1517264	1575391
GCF_000658875.1	NZ_KK327698.1	17	1603400	1609533
GCF_000658875.1	NZ_KK327698.1	18	1783709	1799571
GCF_000658875.1	NZ_KK327698.1	19	1800980	1816075
GCF_000658875.1	NZ_KK327698.1	20	1955079	2026883
GCF_000658875.1	NZ_KK327698.1	21	2109403	2125339
GCF_000658875.1	NZ_KK327698.1	22	2175958	2246955
GCF_000658875.1	NZ_KK327698.1	23	2306485	2366419
GCF_000658875.1	NZ_KK327698.1	24	2482296	2497184
GCF_000658875.1	NZ_KK327698.1	25	2497503	2526713
GCF_000658875.1	NZ_KK327698.1	26	2565250	2608757
GCF_000658875.1	NZ_KK327698.1	27	2660416	2674036
GCF_000658875.1	NZ_KK327698.1	28	2753340	2758544
GCF_000658875.1	NZ_KK327698.1	29	2882454	2976971
GCF_000658875.1	NZ_KK327698.1	30	3104589	3114458
GCF_000658875.1	NZ_KK327698.1	31	3192341	3208305
GCF_000658875.1	NZ_KK327698.1	32	3302834	3309538
GCF_000658875.1	NZ_KK327699.1	33	37960	64010
GCF_000658875.1	NZ_KK327699.1	34	64018	77865
GCF_000658875.1	NZ_KK327699.1	35	134912	144148
GCF_000658875.1	NZ_KK327699.1	36	227025	245335
GCF_000658875.1	NZ_KK327699.1	37	273066	386259
GCF_000658875.1	NZ_KK327700.1	38	91085	140445
GCF_000658875.1	NZ_KK327700.1	39	155411	167779
GCF_000658875.1	NZ_KK327700.1	40	173572	187810
GCF_000658875.1	NZ_KK327700.1	41	190520	199747
GCF_000658875.1	NZ_KK327700.1	42	256761	272938
GCF_000658875.1	NZ_KK327700.1	43	292932	308549
GCF_000658875.1	NZ_KK327701.1	44	59318	84375
GCF_000658875.1	NZ_KK327701.1	45	142758	179685
GCF_000658875.1	NZ_KK327701.1	46	181571	192248
GCF_000653975.1	NZ_KK320964.1	1	89466	183983
GCF_000653975.1	NZ_KK320965.1	2	0	32575
GCF_000653975.1	NZ_KK320965.1	3	47523	59890
GCF_000653975.1	NZ_KK320965.1	4	65482	79921
GCF_000653975.1	NZ_KK320965.1	5	82631	91858
GCF_000653975.1	NZ_KK320965.1	6	148872	165021
GCF_000653975.1	NZ_KK320965.1	7	185015	200632
GCF_000653975.1	NZ_KK320966.1	8	6879	52079
GCF_000653975.1	NZ_KK320966.1	9	177776	191328
GCF_000653975.1	NZ_KK320967.1	10	65538	123666
GCF_000653975.1	NZ_KK320967.1	11	151676	157809
GCF_000653975.1	NZ_KK320968.1	12	9474	18710
GCF_000653975.1	NZ_KK320968.1	13	101280	119591
GCF_000653975.1	NZ_KK320968.1	14	153040	182478
GCF_000653975.1	NZ_KK320969.1	15	58538	127467
GCF_000653975.1	NZ_KK320970.1	16	51303	63442
GCF_000653975.1	NZ_KK320970.1	17	153520	177228
GCF_000653975.1	NZ_KK320971.1	18	19186	33303
GCF_000653975.1	NZ_KK320971.1	19	82084	103719
GCF_000653975.1	NZ_KK320972.1	20	94215	100919
GCF_000653975.1	NZ_KK320973.1	21	83684	99546
GCF_000653975.1	NZ_KK320973.1	22	100955	116050
GCF_000653975.1	NZ_KK320974.1	23	20550	34171
GCF_000653975.1	NZ_KK320974.1	24	113465	118669
GCF_000653975.1	NZ_KK320975.1	25	0	23026
GCF_000653975.1	NZ_KK320976.1	26	13907	91442
GCF_000653975.1	NZ_KK320976.1	27	108457	121597
GCF_000653975.1	NZ_KK320977.1	28	22759	48808
GCF_000653975.1	NZ_KK320977.1	29	48816	62663
GCF_000653975.1	NZ_KK320978.1	30	65344	75213
GCF_000653975.1	NZ_KK320981.1	31	0	23250
GCF_000653975.1	NZ_KK320981.1	32	25352	39213
GCF_000653975.1	NZ_KK320981.1	33	55143	68514
GCF_000653975.1	NZ_KK320982.1	34	0	58636
GCF_000653975.1	NZ_KK320984.1	35	30709	74216
GCF_000653975.1	NZ_KK320989.1	36	0	66493
GCF_000653975.1	NZ_KK320990.1	37	53279	65282
GCF_000653975.1	NZ_KK320991.1	38	15857	61873
GCF_000653975.1	NZ_KK320992.1	39	19381	38971
GCF_000653975.1	NZ_KK320993.1	40	26810	38612
GCF_000653975.1	NZ_KK320994.1	41	15255	27284
GCF_000653975.1	NZ_KK320995.1	42	2285	27249
GCF_000653975.1	NZ_KK320997.1	43	1684	19943
GCF_000653975.1	NZ_KK320998.1	44	29351	37477
GCF_000653975.1	NZ_KK320999.1	45	289	29415
GCF_000653975.1	NZ_KK321000.1	46	2	24385
GCF_000653975.1	NZ_KK321010.1	47	0	6921
GCF_000653975.1	NZ_KK321011.1	48	4268	18123
GCF_000653975.1	NZ_KK321013.1	49	2420	12442
GCF_000653975.1	NZ_KK321016.1	50	42	10013
GCF_000653975.1	NZ_KK321025.1	51	0	4427
GCF_000653975.1	NZ_KK321026.1	52	0	4406
GCF_000389945.1	NC_021194.1	1	88156	137517
GCF_000389945.1	NC_021194.1	2	152294	164662
GCF_000389945.1	NC_021194.1	3	170241	184680
GCF_000389945.1	NC_021194.1	4	187390	196617
GCF_000389945.1	NC_021194.1	5	253620	269768
GCF_000389945.1	NC_021194.1	6	289762	305379
GCF_000389945.1	NC_021194.1	7	389187	403090
GCF_000389945.1	NC_021194.1	8	465643	509852
GCF_000389945.1	NC_021194.1	9	580641	602680
GCF_000389945.1	NC_021194.1	10	614362	659556
GCF_000389945.1	NC_021194.1	11	784675	798227
GCF_000389945.1	NC_021194.1	12	853670	865691
GCF_000389945.1	NC_021194.1	13	884952	895750
GCF_000389945.1	NC_021194.1	14	944817	958646
GCF_000389945.1	NC_021194.1	15	1007408	1029036
GCF_000389945.1	NC_021194.1	16	1263046	1273983
GCF_000389945.1	NC_021194.1	17	1292159	1374096
GCF_000389945.1	NC_021194.1	18	1506570	1518372
GCF_000389945.1	NC_021194.1	19	1521853	1563035
GCF_000389945.1	NC_021194.1	20	1594927	1608292
GCF_000389945.1	NC_021194.1	21	1667852	1745383
GCF_000389945.1	NC_021194.1	22	1851140	1909261
GCF_000389945.1	NC_021194.1	23	1937245	1943378
GCF_000389945.1	NC_021194.1	24	1954920	2010259
GCF_000389945.1	NC_021194.1	25	2106326	2122188
GCF_000389945.1	NC_021194.1	26	2123597	2138667
GCF_000389945.1	NC_021194.1	27	2271328	2340356
GCF_000389945.1	NC_021194.1	28	2423007	2442588
GCF_000389945.1	NC_021194.1	29	2489552	2559161
GCF_000389945.1	NC_021194.1	30	2626386	2686308
GCF_000389945.1	NC_021194.1	31	2802218	2817100
GCF_000389945.1	NC_021194.1	32	2817421	2840406
GCF_000389945.1	NC_021194.1	33	2885150	2928657
GCF_000389945.1	NC_021194.1	34	2989955	3003575
GCF_000389945.1	NC_021194.1	35	3082875	3088071
GCF_000389945.1	NC_021194.1	36	3211296	3305782
GCF_000389945.1	NC_021194.1	37	3433180	3443049
GCF_000389945.1	NC_021194.1	38	3518696	3534657
GCF_000389945.1	NC_021194.1	39	3629382	3635693
GCF_000389945.1	NC_021194.1	40	3694968	3710996
GCF_000389945.1	NC_021194.1	41	3780284	3805266
GCF_000389945.1	NC_021194.1	42	3861152	3898085
GCF_000389945.1	NC_021194.1	43	3899971	3936229
GCF_000389945.1	NC_021194.1	44	3952454	3978489
GCF_000389945.1	NC_021194.1	45	3978497	3992344
GCF_000389945.1	NC_021194.1	46	4049361	4058597
GCF_000389945.1	NC_021194.1	47	4141118	4159422
GCF_000389945.1	NC_021194.1	48	4192873	4300342
GCF_000668695.1	NZ_KK340046.1	1	1369	14509
GCF_000668695.1	NZ_KK340046.1	2	81053	140539
GCF_000668695.1	NZ_KK340046.1	3	168550	174683
GCF_000668695.1	NZ_KK340046.1	4	328940	344802
GCF_000668695.1	NZ_KK340046.1	5	346211	361306
GCF_000668695.1	NZ_KK340046.1	6	497794	569435
GCF_000668695.1	NZ_KK340046.1	7	652114	668050
GCF_000668695.1	NZ_KK340046.1	8	718664	788302
GCF_000668695.1	NZ_KK340046.1	9	856798	916732
GCF_000668695.1	NZ_KK340046.1	10	1032677	1047565
GCF_000668695.1	NZ_KK340046.1	11	1047884	1077094
GCF_000668695.1	NZ_KK340046.1	12	1116989	1160496
GCF_000668695.1	NZ_KK340046.1	13	1221690	1235311
GCF_000668695.1	NZ_KK340046.1	14	1314720	1319819
GCF_000668695.1	NZ_KK340046.1	15	1439135	1536737
GCF_000668695.1	NZ_KK340046.1	16	1662040	1671910
GCF_000668695.1	NZ_KK340046.1	17	1747581	1763546
GCF_000668695.1	NZ_KK340046.1	18	1857898	1864602
GCF_000668695.1	NZ_KK340047.1	19	17500	95036
GCF_000668695.1	NZ_KK340047.1	20	154899	166452
GCF_000668695.1	NZ_KK340047.1	21	200163	241345
GCF_000668695.1	NZ_KK340047.1	22	242935	256628
GCF_000668695.1	NZ_KK340047.1	23	389151	471088
GCF_000668695.1	NZ_KK340047.1	24	489250	499329
GCF_000668695.1	NZ_KK340047.1	25	724851	755823
GCF_000668695.1	NZ_KK340047.1	26	804600	819931
GCF_000668695.1	NZ_KK340047.1	27	867502	878300
GCF_000668695.1	NZ_KK340047.1	28	897560	909148
GCF_000668695.1	NZ_KK340047.1	29	965039	978591
GCF_000668695.1	NZ_KK340047.1	30	1021328	1027648
GCF_000668695.1	NZ_KK340047.1	31	1104270	1149470
GCF_000668695.1	NZ_KK340047.1	32	1161135	1174607
GCF_000668695.1	NZ_KK340047.1	33	1253843	1298052
GCF_000668695.1	NZ_KK340047.1	34	1358104	1374686
GCF_000668695.1	NZ_KK340047.1	35	1461454	1477070
GCF_000668695.1	NZ_KK340047.1	36	1497064	1513213
GCF_000668695.1	NZ_KK340047.1	37	1583685	1596600
GCF_000668695.1	NZ_KK340047.1	38	1602192	1615736
GCF_000668695.1	NZ_KK340047.1	39	1629213	1678573
GCF_000668695.1	NZ_KK340048.1	40	23787	49837
GCF_000668695.1	NZ_KK340048.1	41	49845	63692
GCF_000668695.1	NZ_KK340048.1	42	120712	129948
GCF_000668695.1	NZ_KK340048.1	43	212504	230802
GCF_000668695.1	NZ_KK340048.1	44	258533	371753
GCF_000668695.1	NZ_KK340049.1	45	1683	17645
GCF_000668695.1	NZ_KK340049.1	46	88992	113824
GCF_000668695.1	NZ_KK340049.1	47	175195	210988
GCF_000668695.1	NZ_KK340049.1	48	212874	224136
GCF_000678255.1	NZ_KK356556.1	1	87515	136875
GCF_000678255.1	NZ_KK356556.1	2	151823	164190
GCF_000678255.1	NZ_KK356556.1	3	169782	184221
GCF_000678255.1	NZ_KK356556.1	4	186931	196158
GCF_000678255.1	NZ_KK356556.1	5	253172	269321
GCF_000678255.1	NZ_KK356556.1	6	289315	304932
GCF_000678255.1	NZ_KK356556.1	7	388100	402003
GCF_000678255.1	NZ_KK356556.1	8	465740	509910
GCF_000678255.1	NZ_KK356556.1	9	580754	602732
GCF_000678255.1	NZ_KK356556.1	10	614397	659597
GCF_000678255.1	NZ_KK356556.1	11	785282	798834
GCF_000678255.1	NZ_KK356556.1	12	854243	866016
GCF_000678255.1	NZ_KK356556.1	13	885276	896074
GCF_000678255.1	NZ_KK356556.1	14	944565	958682
GCF_000678255.1	NZ_KK356556.1	15	1007464	1029099
GCF_000678255.1	NZ_KK356556.1	16	1270347	1281293
GCF_000678255.1	NZ_KK356556.1	17	1301142	1383079
GCF_000678255.1	NZ_KK356556.1	18	1515893	1527695
GCF_000678255.1	NZ_KK356556.1	19	1531173	1572355
GCF_000678255.1	NZ_KK356556.1	20	1604254	1617619
GCF_000678255.1	NZ_KK356556.1	21	1681412	1758944
GCF_000678255.1	NZ_KK356556.1	22	1775958	1789098
GCF_000678255.1	NZ_KK356556.1	23	1855315	1913443
GCF_000678255.1	NZ_KK356556.1	24	1941453	1947584
GCF_000678255.1	NZ_KK356556.1	25	2103693	2119555
GCF_000678255.1	NZ_KK356556.1	26	2120964	2136059
GCF_000678255.1	NZ_KK356556.1	27	2277299	2348961
GCF_000678255.1	NZ_KK356556.1	28	2440231	2456167
GCF_000678255.1	NZ_KK356556.1	29	2506781	2575710
GCF_000678255.1	NZ_KK356556.1	30	2649942	2709876
GCF_000678255.1	NZ_KK356556.1	31	2825709	2840597
GCF_000678255.1	NZ_KK356556.1	32	2840916	2870126
GCF_000678255.1	NZ_KK356556.1	33	2908527	2952034
GCF_000678255.1	NZ_KK356556.1	34	3013333	3026954
GCF_000678255.1	NZ_KK356556.1	35	3106273	3111477
GCF_000678255.1	NZ_KK356557.1	36	110763	205280
GCF_000678255.1	NZ_KK356557.1	37	333145	343014
GCF_000678255.1	NZ_KK356557.1	38	419075	435040
GCF_000678255.1	NZ_KK356557.1	39	529396	536100
GCF_000678255.1	NZ_KK356557.1	40	602560	618522
GCF_000678255.1	NZ_KK356557.1	41	691256	716220
GCF_000678255.1	NZ_KK356557.1	42	773539	810476
GCF_000678255.1	NZ_KK356557.1	43	812362	854298
GCF_000678255.1	NZ_KK356557.1	44	870530	896579
GCF_000678255.1	NZ_KK356557.1	45	896587	910434
GCF_000678255.1	NZ_KK356557.1	46	967454	976690
GCF_000678255.1	NZ_KK356557.1	47	1059261	1077572
GCF_000678255.1	NZ_KK356557.1	48	1105299	1218431
GCF_000442965.1	NZ_CM002050.1	1	89572	138932
GCF_000442965.1	NZ_CM002050.1	2	153718	166086
GCF_000442965.1	NZ_CM002050.1	3	171678	186117
GCF_000442965.1	NZ_CM002050.1	4	188827	198052
GCF_000442965.1	NZ_CM002050.1	5	255064	271213
GCF_000442965.1	NZ_CM002050.1	6	291207	306822
GCF_000442965.1	NZ_CM002050.1	7	390679	404582
GCF_000442965.1	NZ_CM002050.1	8	467160	511369
GCF_000442965.1	NZ_CM002050.1	9	582238	604216
GCF_000442965.1	NZ_CM002050.1	10	615902	661102
GCF_000442965.1	NZ_CM002050.1	11	786249	799801
GCF_000442965.1	NZ_CM002050.1	12	855199	867230
GCF_000442965.1	NZ_CM002050.1	13	887847	898645
GCF_000442965.1	NZ_CM002050.1	14	947966	962083
GCF_000442965.1	NZ_CM002050.1	15	1010854	1032489
GCF_000442965.1	NZ_CM002050.1	16	1266542	1277487
GCF_000442965.1	NZ_CM002050.1	17	1295663	1377599
GCF_000442965.1	NZ_CM002050.1	18	1510122	1521924
GCF_000442965.1	NZ_CM002050.1	19	1525406	1566588
GCF_000442965.1	NZ_CM002050.1	20	1598487	1611852
GCF_000442965.1	NZ_CM002050.1	21	1671452	1750346
GCF_000442965.1	NZ_CM002050.1	22	1767361	1780501
GCF_000442965.1	NZ_CM002050.1	23	1856122	1914250
GCF_000442965.1	NZ_CM002050.1	24	1942260	1948392
GCF_000442965.1	NZ_CM002050.1	25	1962657	2018251
GCF_000442965.1	NZ_CM002050.1	26	2115291	2131153
GCF_000442965.1	NZ_CM002050.1	27	2132562	2147657
GCF_000442965.1	NZ_CM002050.1	28	2277733	2349386
GCF_000442965.1	NZ_CM002050.1	29	2432039	2447975
GCF_000442965.1	NZ_CM002050.1	30	2512164	2525832
GCF_000442965.1	NZ_CM002050.1	31	2527357	2568227
GCF_000442965.1	NZ_CM002050.1	32	2637620	2697554
GCF_000442965.1	NZ_CM002050.1	33	2813502	2828390
GCF_000442965.1	NZ_CM002050.1	34	2828709	2857919
GCF_000442965.1	NZ_CM002050.1	35	2896456	2939963
GCF_000442965.1	NZ_CM002050.1	36	3001268	3014889
GCF_000442965.1	NZ_CM002050.1	37	3094200	3099404
GCF_000442965.1	NZ_CM002050.1	38	3222290	3316800
GCF_000442965.1	NZ_CM002050.1	39	3445607	3455476
GCF_000442965.1	NZ_CM002050.1	40	3532505	3548470
GCF_000442965.1	NZ_CM002050.1	41	3644183	3650887
GCF_000442965.1	NZ_CM002050.1	42	3710280	3726242
GCF_000442965.1	NZ_CM002050.1	43	3795363	3820291
GCF_000442965.1	NZ_CM002050.1	44	3876198	3914492
GCF_000442965.1	NZ_CM002050.1	45	3916378	3952652
GCF_000442965.1	NZ_CM002050.1	46	3968884	3994934
GCF_000442965.1	NZ_CM002050.1	47	3994942	4008789
GCF_000442965.1	NZ_CM002050.1	48	4065809	4076402
GCF_000442965.1	NZ_CM002050.1	49	4158956	4177266
GCF_000442965.1	NZ_CM002050.1	50	4204997	4318208
GCF_000672555.1	NZ_KK353220.1	1	88205	137565
GCF_000672555.1	NZ_KK353220.1	2	152531	164846
GCF_000672555.1	NZ_KK353220.1	3	170438	184877
GCF_000672555.1	NZ_KK353220.1	4	187587	196812
GCF_000672555.1	NZ_KK353220.1	5	253825	269974
GCF_000672555.1	NZ_KK353220.1	6	289968	305585
GCF_000672555.1	NZ_KK353220.1	7	392794	406697
GCF_000672555.1	NZ_KK353220.1	8	470594	514803
GCF_000672555.1	NZ_KK353220.1	9	585475	607453
GCF_000672555.1	NZ_KK353220.1	10	619118	664318
GCF_000672555.1	NZ_KK353220.1	11	790004	803556
GCF_000672555.1	NZ_KK353220.1	12	859170	871199
GCF_000672555.1	NZ_KK353220.1	13	890459	901257
GCF_000672555.1	NZ_KK353220.1	14	950034	964153
GCF_000672555.1	NZ_KK353220.1	15	1013540	1035175
GCF_000672555.1	NZ_KK353220.1	16	1270771	1281716
GCF_000672555.1	NZ_KK353220.1	17	1299830	1381740
GCF_000672555.1	NZ_KK353220.1	18	1515984	1527786
GCF_000672555.1	NZ_KK353220.1	19	1531255	1572437
GCF_000672555.1	NZ_KK353220.1	20	1604340	1617705
GCF_000672555.1	NZ_KK353220.1	21	1677231	1754767
GCF_000672555.1	NZ_KK353220.1	22	1771781	1784921
GCF_000672555.1	NZ_KK353220.1	23	1851294	1909422
GCF_000672555.1	NZ_KK353220.1	24	1937432	1943565
GCF_000672555.1	NZ_KK353220.1	25	2115455	2131317
GCF_000672555.1	NZ_KK353220.1	26	2132726	2147821
GCF_000672555.1	NZ_KK353220.1	27	2285436	2357191
GCF_000672555.1	NZ_KK353220.1	28	2439830	2455766
GCF_000672555.1	NZ_KK353220.1	29	2506323	2575960
GCF_000672555.1	NZ_KK353220.1	30	2647394	2707328
GCF_000672555.1	NZ_KK353220.1	31	2823214	2835388
GCF_000672555.1	NZ_KK353220.1	32	2838566	2867776
GCF_000672555.1	NZ_KK353220.1	33	2906312	2949819
GCF_000672555.1	NZ_KK353220.1	34	3011170	3024791
GCF_000672555.1	NZ_KK353220.1	35	3104093	3109297
GCF_000672555.1	NZ_KK353220.1	36	3235467	3329976
GCF_000672555.1	NZ_KK353220.1	37	3454919	3464788
GCF_000672555.1	NZ_KK353220.1	38	3542507	3558472
GCF_000672555.1	NZ_KK353220.1	39	3652827	3659531
GCF_000672555.1	NZ_KK353220.1	40	3724300	3741620
GCF_000672555.1	NZ_KK353220.1	41	3809227	3834079
GCF_000672555.1	NZ_KK353220.1	42	3885234	3931406
GCF_000672555.1	NZ_KK353220.1	43	3933292	3945793
GCF_000672555.1	NZ_KK353221.1	44	30066	56116
GCF_000672555.1	NZ_KK353221.1	45	56124	69971
GCF_000672555.1	NZ_KK353221.1	46	126991	136227
GCF_000672555.1	NZ_KK353221.1	47	218979	237289
GCF_000672555.1	NZ_KK353221.1	48	265017	378237
GCF_000679715.1	NZ_KK357435.1	1	86184	135544
GCF_000679715.1	NZ_KK357435.1	2	150492	162859
GCF_000679715.1	NZ_KK357435.1	3	168451	182890
GCF_000679715.1	NZ_KK357435.1	4	185600	194827
GCF_000679715.1	NZ_KK357435.1	5	251858	268007
GCF_000679715.1	NZ_KK357435.1	6	288001	303618
GCF_000679715.1	NZ_KK357435.1	7	387576	401479
GCF_000679715.1	NZ_KK357435.1	8	464892	508087
GCF_000679715.1	NZ_KK357435.1	9	579072	601050
GCF_000679715.1	NZ_KK357435.1	10	612715	657915
GCF_000679715.1	NZ_KK357435.1	11	783552	797104
GCF_000679715.1	NZ_KK357435.1	12	852429	864457
GCF_000679715.1	NZ_KK357435.1	13	885075	895873
GCF_000679715.1	NZ_KK357435.1	14	944464	958581
GCF_000679715.1	NZ_KK357435.1	15	1007363	1028998
GCF_000679715.1	NZ_KK357435.1	16	1266902	1276982
GCF_000679715.1	NZ_KK357435.1	17	1295157	1377094
GCF_000679715.1	NZ_KK357435.1	18	1509371	1521173
GCF_000679715.1	NZ_KK357435.1	19	1527371	1568553
GCF_000679715.1	NZ_KK357435.1	20	1600452	1613817
GCF_000679715.1	NZ_KK357435.1	21	1674645	1752180
GCF_000679715.1	NZ_KK357435.1	22	1769194	1782334
GCF_000679715.1	NZ_KK357435.1	23	1851186	1909314
GCF_000679715.1	NZ_KK357435.1	24	1937324	1943457
GCF_000679715.1	NZ_KK357435.1	25	2099084	2114946
GCF_000679715.1	NZ_KK357435.1	26	2116355	2131450
GCF_000679715.1	NZ_KK357435.1	27	2274155	2345817
GCF_000679715.1	NZ_KK357435.1	28	2429911	2445847
GCF_000679715.1	NZ_KK357435.1	29	2496404	2565333
GCF_000679715.1	NZ_KK357435.1	30	2634752	2694686
GCF_000679715.1	NZ_KK357435.1	31	2811755	2826643
GCF_000679715.1	NZ_KK357435.1	32	2826962	2856172
GCF_000679715.1	NZ_KK357435.1	33	2894702	2938209
GCF_000679715.1	NZ_KK357435.1	34	2999508	3013129
GCF_000679715.1	NZ_KK357435.1	35	3092423	3097627
GCF_000679715.1	NZ_KK357435.1	36	3216362	3309163
GCF_000679715.1	NZ_KK357435.1	37	3437550	3447419
GCF_000679715.1	NZ_KK357435.1	38	3526984	3544827
GCF_000679715.1	NZ_KK357435.1	39	3639322	3646026
GCF_000679715.1	NZ_KK357435.1	40	3710730	3726692
GCF_000679715.1	NZ_KK357436.1	41	23987	50036
GCF_000679715.1	NZ_KK357436.1	42	50044	63891
GCF_000679715.1	NZ_KK357436.1	43	120911	130147
GCF_000679715.1	NZ_KK357436.1	44	212719	231035
GCF_000679715.1	NZ_KK357436.1	45	258762	371893
GCF_000679715.1	NZ_KK357437.1	46	69130	94094
GCF_000679715.1	NZ_KK357437.1	47	154274	191211
GCF_000679715.1	NZ_KK357437.1	48	193097	219189
GCF_000680095.1	NZ_KK357655.1	1	36510	50627
GCF_000680095.1	NZ_KK357655.1	2	99408	121043
GCF_000680095.1	NZ_KK357655.1	3	358127	368207
GCF_000680095.1	NZ_KK357655.1	4	386382	468320
GCF_000680095.1	NZ_KK357655.1	5	602328	614130
GCF_000680095.1	NZ_KK357655.1	6	618966	660148
GCF_000680095.1	NZ_KK357655.1	7	692047	705412
GCF_000680095.1	NZ_KK357655.1	8	767573	845108
GCF_000680095.1	NZ_KK357655.1	9	862122	875262
GCF_000680095.1	NZ_KK357655.1	10	941656	999784
GCF_000680095.1	NZ_KK357655.1	11	1027794	1033927
GCF_000680095.1	NZ_KK357655.1	12	1190430	1206292
GCF_000680095.1	NZ_KK357655.1	13	1207701	1222796
GCF_000680095.1	NZ_KK357655.1	14	1366470	1438132
GCF_000680095.1	NZ_KK357655.1	15	1523384	1539320
GCF_000680095.1	NZ_KK357655.1	16	1589877	1658753
GCF_000680095.1	NZ_KK357655.1	17	1729125	1789059
GCF_000680095.1	NZ_KK357655.1	18	1904770	1916944
GCF_000680095.1	NZ_KK357655.1	19	1920002	1949212
GCF_000680095.1	NZ_KK357655.1	20	1987743	2031250
GCF_000680095.1	NZ_KK357655.1	21	2092799	2106420
GCF_000680095.1	NZ_KK357655.1	22	2185739	2190943
GCF_000680095.1	NZ_KK357655.1	23	2308689	2403206
GCF_000680095.1	NZ_KK357655.1	24	2531632	2541501
GCF_000680095.1	NZ_KK357655.1	25	2621811	2639372
GCF_000680095.1	NZ_KK357655.1	26	2733490	2740194
GCF_000680095.1	NZ_KK357656.1	27	86334	135694
GCF_000680095.1	NZ_KK357656.1	28	150642	163009
GCF_000680095.1	NZ_KK357656.1	29	168601	183040
GCF_000680095.1	NZ_KK357656.1	30	185750	194977
GCF_000680095.1	NZ_KK357656.1	31	251991	268140
GCF_000680095.1	NZ_KK357656.1	32	288134	303741
GCF_000680095.1	NZ_KK357656.1	33	387673	401576
GCF_000680095.1	NZ_KK357656.1	34	466328	509523
GCF_000680095.1	NZ_KK357656.1	35	580367	602345
GCF_000680095.1	NZ_KK357656.1	36	614115	659351
